Iter,Population,Mate,mutate,Trial 1,Trial 2,Trial 3
542,200,100,10,67.55516328,67.62577229,67.18446602
543,200,100,10,67.13150927,67.62577229,67.59046778
544,200,100,10,67.60812004,67.62577229,67.59046778
545,200,100,10,67.60812004,67.62577229,67.50220653
546,200,100,10,67.55516328,67.62577229,67.50220653
547,200,100,10,67.62577229,67.62577229,67.43159753
548,200,100,10,67.50220653,67.62577229,67.25507502
549,200,100,10,67.59046778,67.62577229,66.7961165
550,200,100,10,67.29037952,67.62577229,67.51985878
551,200,100,10,67.57281553,67.62577229,67.57281553
552,200,100,10,67.57281553,67.62577229,67.62577229
553,200,100,10,67.23742277,67.62577229,67.32568402
554,200,100,10,67.62577229,67.62577229,67.18446602
555,200,100,10,67.51985878,67.62577229,66.86672551
556,200,100,10,67.51985878,67.62577229,67.50220653
557,200,100,10,67.04324801,67.62577229,67.60812004
558,200,100,10,67.59046778,67.62577229,67.44924978
559,200,100,10,67.59046778,67.62577229,66.91968226
560,200,100,10,67.62577229,67.62577229,67.20211827
561,200,100,10,67.00794351,67.62577229,67.44924978
562,200,100,10,67.55516328,67.62577229,67.60812004
563,200,100,10,67.60812004,67.62577229,67.60812004
564,200,100,10,67.46690203,67.62577229,67.51985878
565,200,100,10,67.20211827,67.62577229,66.37246249
566,200,100,10,67.62577229,67.62577229,67.27272727
567,200,100,10,67.60812004,67.62577229,67.43159753
568,200,100,10,67.37864078,67.62577229,66.619594
569,200,100,10,67.43159753,67.62577229,67.62577229
570,200,100,10,67.53751103,67.62577229,67.09620477
571,200,100,10,67.62577229,67.62577229,66.760812
572,200,100,10,67.43159753,67.62577229,67.32568402
573,200,100,10,67.60812004,67.62577229,67.53751103
574,200,100,10,67.59046778,67.62577229,67.62577229
575,200,100,10,67.50220653,67.62577229,67.37864078
576,200,100,10,67.57281553,67.62577229,67.36098853
577,200,100,10,67.53751103,67.62577229,67.57281553
578,200,100,10,67.62577229,67.62577229,67.30803177
579,200,100,10,67.23742277,67.62577229,67.50220653
580,200,100,10,67.57281553,67.62577229,66.90203001
581,200,100,10,66.99029126,67.62577229,67.39629303
582,200,100,10,67.62577229,67.62577229,67.60812004
583,200,100,10,67.57281553,67.62577229,67.53751103
584,200,100,10,67.55516328,67.62577229,67.34333628
585,200,100,10,67.50220653,67.62577229,67.62577229
586,200,100,10,67.36098853,67.62577229,67.29037952
587,200,100,10,67.62577229,67.62577229,67.55516328
588,200,100,10,67.41394528,67.62577229,67.46690203
589,200,100,10,67.62577229,67.62577229,67.59046778
590,200,100,10,67.37864078,67.62577229,67.36098853
591,200,100,10,67.62577229,67.62577229,67.43159753
592,200,100,10,67.55516328,67.62577229,67.57281553
593,200,100,10,67.57281553,67.62577229,67.62577229
594,200,100,10,67.48455428,67.62577229,67.62577229
595,200,100,10,67.57281553,67.62577229,67.62577229
596,200,100,10,67.62577229,67.62577229,67.59046778
597,200,100,10,67.55516328,67.62577229,67.06090026
598,200,100,10,67.59046778,67.62577229,67.57281553
599,200,100,10,67.62577229,67.62577229,67.51985878
600,200,100,10,67.53751103,67.62577229,67.62577229
601,200,100,10,67.50220653,67.62577229,67.36098853
602,200,100,10,67.62577229,67.62577229,66.88437776
603,200,100,10,67.62577229,67.62577229,67.53751103
604,200,100,10,67.53751103,67.62577229,67.53751103
605,200,100,10,67.57281553,67.62577229,67.18446602
606,200,100,10,67.55516328,67.62577229,67.55516328
607,200,100,10,67.62577229,67.62577229,67.60812004
608,200,100,10,67.60812004,67.62577229,67.36098853
609,200,100,10,67.57281553,67.62577229,67.48455428
610,200,100,10,67.57281553,67.62577229,67.59046778
611,200,100,10,67.62577229,67.62577229,67.60812004
612,200,100,10,67.57281553,67.62577229,67.48455428
613,200,100,10,67.51985878,67.62577229,67.48455428
614,200,100,10,67.62577229,67.62577229,67.51985878
615,200,100,10,67.62577229,67.62577229,67.62577229
616,200,100,10,67.57281553,67.62577229,67.59046778
617,200,100,10,67.59046778,67.62577229,67.55516328
618,200,100,10,67.62577229,67.62577229,67.11385702
619,200,100,10,67.60812004,67.62577229,67.50220653
620,200,100,10,67.62577229,67.62577229,67.60812004
621,200,100,10,67.62577229,67.62577229,67.34333628
622,200,100,10,67.62577229,67.62577229,67.59046778
623,200,100,10,67.62577229,67.62577229,67.59046778
624,200,100,10,67.62577229,67.62577229,67.30803177
625,200,100,10,67.62577229,67.62577229,67.62577229
626,200,100,10,67.57281553,67.62577229,67.57281553
627,200,100,10,67.62577229,67.62577229,67.55516328
628,200,100,10,67.62577229,67.62577229,67.39629303
629,200,100,10,67.62577229,67.62577229,67.53751103
630,200,100,10,67.59046778,67.62577229,67.23742277
631,200,100,10,67.62577229,67.62577229,67.59046778
632,200,100,10,67.62577229,67.62577229,67.55516328
633,200,100,10,67.62577229,67.62577229,67.55516328
634,200,100,10,67.53751103,67.62577229,67.57281553
635,200,100,10,67.57281553,67.62577229,67.62577229
636,200,100,10,67.37864078,67.62577229,67.30803177
637,200,100,10,67.60812004,67.62577229,67.20211827
638,200,100,10,67.53751103,67.62577229,67.00794351
639,200,100,10,67.62577229,67.62577229,67.37864078
640,200,100,10,67.62577229,67.62577229,67.62577229
641,200,100,10,67.62577229,67.62577229,67.27272727
642,200,100,10,67.62577229,67.62577229,67.62577229
643,200,100,10,67.62577229,67.62577229,67.37864078
644,200,100,10,67.48455428,67.62577229,67.60812004
645,200,100,10,67.62577229,67.62577229,67.62577229
646,200,100,10,67.60812004,67.62577229,67.39629303
647,200,100,10,67.57281553,67.62577229,67.60812004
648,200,100,10,67.62577229,67.62577229,67.53751103
649,200,100,10,67.62577229,67.62577229,67.60812004
650,200,100,10,67.62577229,67.62577229,67.55516328
651,200,100,10,67.60812004,67.62577229,67.62577229
652,200,100,10,67.57281553,67.62577229,67.50220653
653,200,100,10,67.06090026,67.62577229,67.55516328
654,200,100,10,67.62577229,67.62577229,67.55516328
655,200,100,10,67.55516328,67.62577229,67.50220653
656,200,100,10,67.57281553,67.62577229,67.57281553
657,200,100,10,67.62577229,67.62577229,67.60812004
658,200,100,10,67.62577229,67.62577229,67.62577229
659,200,100,10,67.57281553,67.62577229,67.60812004
660,200,100,10,67.51985878,67.62577229,67.55516328
661,200,100,10,67.57281553,67.62577229,67.00794351
662,200,100,10,67.53751103,67.62577229,67.51985878
663,200,100,10,67.59046778,67.62577229,67.59046778
664,200,100,10,67.62577229,67.62577229,67.60812004
665,200,100,10,67.62577229,67.62577229,67.21977052
666,200,100,10,67.55516328,67.62577229,67.60812004
667,200,100,10,67.51985878,67.62577229,67.60812004
668,200,100,10,67.59046778,67.62577229,67.09620477
669,200,100,10,67.57281553,67.62577229,67.51985878
670,200,100,10,67.59046778,67.62577229,67.62577229
671,200,100,10,67.53751103,67.62577229,67.62577229
672,200,100,10,67.62577229,67.62577229,67.62577229
673,200,100,10,67.62577229,67.62577229,67.57281553
674,200,100,10,67.62577229,67.62577229,67.50220653
675,200,100,10,67.57281553,67.62577229,67.62577229
676,200,100,10,67.62577229,67.62577229,67.59046778
677,200,100,10,67.60812004,67.62577229,67.62577229
678,200,100,10,67.62577229,67.62577229,67.59046778
679,200,100,10,67.57281553,67.62577229,67.11385702
680,200,100,10,67.62577229,67.62577229,67.59046778
681,200,100,10,67.57281553,67.62577229,67.60812004
682,200,100,10,67.55516328,67.62577229,67.59046778
683,200,100,10,67.62577229,67.62577229,67.62577229
684,200,100,10,67.50220653,67.62577229,67.60812004
685,200,100,10,67.62577229,67.62577229,67.62577229
686,200,100,10,67.62577229,67.62577229,67.62577229
687,200,100,10,67.59046778,67.62577229,67.57281553
688,200,100,10,67.60812004,67.62577229,67.60812004
689,200,100,10,67.60812004,67.62577229,67.62577229
690,200,100,10,67.55516328,67.62577229,67.62577229
691,200,100,10,67.62577229,67.62577229,67.57281553
692,200,100,10,67.62577229,67.62577229,67.41394528
693,200,100,10,67.60812004,67.62577229,67.59046778
694,200,100,10,67.53751103,67.62577229,67.51985878
695,200,100,10,66.91968226,67.62577229,67.57281553
696,200,100,10,67.62577229,67.62577229,67.32568402
697,200,100,10,67.62577229,67.62577229,67.62577229
698,200,100,10,67.62577229,67.62577229,67.27272727
699,200,100,10,67.57281553,67.62577229,66.97263901
700,200,100,10,67.59046778,67.62577229,67.50220653
701,200,100,10,67.41394528,67.62577229,67.07855252
702,200,100,10,67.57281553,67.62577229,67.62577229
703,200,100,10,67.51985878,67.62577229,67.55516328
704,200,100,10,67.43159753,67.62577229,67.13150927
705,200,100,10,67.55516328,67.62577229,67.16681377
706,200,100,10,66.63724625,67.62577229,67.60812004
707,200,100,10,67.57281553,67.62577229,67.62577229
708,200,100,10,67.62577229,67.62577229,67.59046778
709,200,100,10,67.62577229,67.62577229,67.62577229
710,200,100,10,67.57281553,67.62577229,67.59046778
711,200,100,10,67.57281553,67.62577229,67.36098853
712,200,100,10,67.51985878,67.62577229,67.51985878
713,200,100,10,67.57281553,67.62577229,67.59046778
714,200,100,10,67.50220653,67.62577229,67.62577229
715,200,100,10,67.44924978,67.62577229,67.59046778
716,200,100,10,67.59046778,67.62577229,67.60812004
717,200,100,10,67.62577229,67.62577229,67.14916152
718,200,100,10,67.62577229,67.62577229,67.57281553
719,200,100,10,67.57281553,67.62577229,67.57281553
720,200,100,10,67.59046778,67.62577229,67.44924978
721,200,100,10,67.62577229,67.62577229,67.62577229
722,200,100,10,67.59046778,67.62577229,67.60812004
723,200,100,10,67.16681377,67.62577229,67.27272727
724,200,100,10,67.57281553,67.62577229,67.59046778
725,200,100,10,67.11385702,67.62577229,67.55516328
726,200,100,10,67.55516328,67.62577229,67.48455428
727,200,100,10,67.62577229,67.62577229,67.62577229
728,200,100,10,67.53751103,67.62577229,67.60812004
729,200,100,10,67.46690203,67.62577229,67.44924978
730,200,100,10,67.62577229,67.62577229,67.62577229
731,200,100,10,67.59046778,67.62577229,67.55516328
732,200,100,10,67.46690203,67.62577229,67.06090026
733,200,100,10,67.62577229,67.62577229,67.55516328
734,200,100,10,67.60812004,67.62577229,67.59046778
735,200,100,10,67.48455428,67.62577229,67.59046778
736,200,100,10,67.55516328,67.62577229,67.32568402
737,200,100,10,67.62577229,67.62577229,67.62577229
738,200,100,10,67.21977052,67.62577229,67.62577229
739,200,100,10,67.57281553,67.62577229,67.60812004
740,200,100,10,67.62577229,67.62577229,67.16681377
741,200,100,10,67.57281553,67.62577229,67.30803177
742,200,100,10,67.59046778,67.62577229,67.25507502
743,200,100,10,67.44924978,67.62577229,67.57281553
744,200,100,10,67.62577229,67.62577229,67.46690203
745,200,100,10,67.57281553,67.62577229,67.60812004
746,200,100,10,67.62577229,67.62577229,67.62577229
747,200,100,10,67.62577229,67.62577229,67.00794351
748,200,100,10,67.51985878,67.62577229,67.62577229
749,200,100,10,67.62577229,67.62577229,67.29037952
750,200,100,10,67.62577229,67.62577229,67.53751103
751,200,100,10,67.62577229,67.62577229,67.57281553
752,200,100,10,67.62577229,67.62577229,67.48455428
753,200,100,10,67.62577229,67.62577229,67.59046778
754,200,100,10,67.57281553,67.62577229,67.62577229
755,200,100,10,67.62577229,67.62577229,67.34333628
756,200,100,10,67.62577229,67.62577229,67.62577229
757,200,100,10,67.62577229,67.62577229,67.59046778
758,200,100,10,67.62577229,67.62577229,67.57281553
759,200,100,10,67.55516328,67.62577229,67.62577229
760,200,100,10,67.48455428,67.62577229,67.62577229
761,200,100,10,67.62577229,67.62577229,67.44924978
762,200,100,10,67.60812004,67.62577229,66.93733451
763,200,100,10,67.57281553,67.62577229,67.62577229
764,200,100,10,67.62577229,67.62577229,67.62577229
765,200,100,10,67.13150927,67.62577229,67.62577229
766,200,100,10,67.62577229,67.62577229,67.62577229
767,200,100,10,67.60812004,67.62577229,67.62577229
768,200,100,10,67.60812004,67.62577229,67.62577229
769,200,100,10,67.53751103,67.62577229,67.57281553
770,200,100,10,67.62577229,67.62577229,67.62577229
771,200,100,10,66.6548985,67.62577229,67.50220653
772,200,100,10,67.60812004,67.62577229,66.93733451
773,200,100,10,67.62577229,67.62577229,67.07855252
774,200,100,10,67.62577229,67.62577229,67.62577229
775,200,100,10,67.62577229,67.62577229,67.62577229
776,200,100,10,67.57281553,67.62577229,67.59046778
777,200,100,10,67.60812004,67.62577229,67.60812004
778,200,100,10,67.62577229,67.62577229,67.62577229
779,200,100,10,67.57281553,67.62577229,67.62577229
780,200,100,10,67.62577229,67.62577229,67.62577229
781,200,100,10,67.57281553,67.62577229,67.27272727
782,200,100,10,67.60812004,67.62577229,67.62577229
783,200,100,10,67.62577229,67.62577229,67.59046778
784,200,100,10,67.60812004,67.62577229,67.62577229
785,200,100,10,67.62577229,67.62577229,67.62577229
786,200,100,10,67.60812004,67.62577229,67.59046778
787,200,100,10,67.59046778,67.62577229,67.55516328
788,200,100,10,67.62577229,67.62577229,67.41394528
789,200,100,10,67.62577229,67.62577229,67.62577229
790,200,100,10,67.57281553,67.62577229,67.60812004
791,200,100,10,67.37864078,67.62577229,67.62577229
792,200,100,10,67.62577229,67.62577229,67.60812004
793,200,100,10,67.59046778,67.62577229,67.62577229
794,200,100,10,67.55516328,67.62577229,67.62577229
795,200,100,10,67.62577229,67.62577229,67.62577229
796,200,100,10,67.62577229,67.62577229,67.62577229
797,200,100,10,67.57281553,67.62577229,67.59046778
798,200,100,10,67.50220653,67.62577229,67.62577229
799,200,100,10,67.62577229,67.62577229,67.62577229
800,200,100,10,67.60812004,67.62577229,66.95498676
801,200,100,10,67.62577229,67.62577229,67.60812004
802,200,100,10,67.62577229,67.62577229,67.62577229
803,200,100,10,67.62577229,67.62577229,67.62577229
804,200,100,10,67.62577229,67.62577229,67.62577229
805,200,100,10,67.62577229,67.62577229,67.62577229
806,200,100,10,67.62577229,67.62577229,67.62577229
807,200,100,10,67.59046778,67.62577229,67.59046778
808,200,100,10,67.62577229,67.62577229,67.62577229
809,200,100,10,67.62577229,67.62577229,67.62577229
810,200,100,10,67.62577229,67.62577229,67.62577229
811,200,100,10,67.50220653,67.62577229,67.62577229
812,200,100,10,67.62577229,67.62577229,67.62577229
813,200,100,10,67.62577229,67.62577229,67.62577229
814,200,100,10,67.62577229,67.62577229,67.62577229
815,200,100,10,67.59046778,67.62577229,67.62577229
816,200,100,10,67.48455428,67.62577229,67.62577229
817,200,100,10,67.57281553,67.62577229,67.62577229
818,200,100,10,67.59046778,67.62577229,67.62577229
819,200,100,10,67.62577229,67.62577229,67.62577229
820,200,100,10,67.62577229,67.62577229,67.62577229
821,200,100,10,67.53751103,67.62577229,67.57281553
822,200,100,10,67.55516328,67.62577229,67.62577229
823,200,100,10,67.53751103,67.62577229,67.62577229
824,200,100,10,67.30803177,67.62577229,67.62577229
825,200,100,10,67.62577229,67.62577229,67.62577229
826,200,100,10,67.62577229,67.62577229,67.60812004
827,200,100,10,67.46690203,67.62577229,67.62577229
828,200,100,10,67.62577229,67.62577229,67.62577229
829,200,100,10,67.62577229,67.62577229,67.62577229
830,200,100,10,67.53751103,67.62577229,67.62577229
831,200,100,10,67.59046778,67.62577229,67.62577229
832,200,100,10,67.50220653,67.62577229,67.62577229
833,200,100,10,67.62577229,67.62577229,67.62577229
834,200,100,10,67.62577229,67.62577229,67.62577229
835,200,100,10,67.62577229,67.62577229,67.62577229
836,200,100,10,67.62577229,67.62577229,67.62577229
837,200,100,10,67.41394528,67.62577229,67.62577229
838,200,100,10,67.62577229,67.62577229,67.62577229
839,200,100,10,67.57281553,67.62577229,67.62577229
840,200,100,10,67.60812004,67.62577229,67.53751103
841,200,100,10,67.62577229,67.62577229,67.62577229
842,200,100,10,67.57281553,67.62577229,67.62577229
843,200,100,10,67.62577229,67.62577229,67.62577229
844,200,100,10,67.41394528,67.62577229,67.62577229
845,200,100,10,67.60812004,67.62577229,67.62577229
846,200,100,10,67.60812004,67.62577229,67.62577229
847,200,100,10,67.53751103,67.62577229,67.62577229
848,200,100,10,67.60812004,67.62577229,67.62577229
849,200,100,10,67.44924978,67.62577229,67.62577229
850,200,100,10,67.36098853,67.62577229,67.62577229
851,200,100,10,67.57281553,67.62577229,67.62577229
852,200,100,10,67.60812004,67.62577229,67.62577229
853,200,100,10,67.62577229,67.62577229,67.62577229
854,200,100,10,67.60812004,67.62577229,67.59046778
855,200,100,10,67.46690203,67.62577229,67.62577229
856,200,100,10,67.62577229,67.62577229,67.57281553
857,200,100,10,67.57281553,67.62577229,67.53751103
858,200,100,10,67.51985878,67.62577229,67.62577229
859,200,100,10,67.59046778,67.62577229,67.62577229
860,200,100,10,67.51985878,67.62577229,67.62577229
861,200,100,10,66.690203,67.62577229,67.62577229
862,200,100,10,67.55516328,67.62577229,67.62577229
863,200,100,10,67.57281553,67.62577229,67.62577229
864,200,100,10,67.62577229,67.62577229,67.62577229
865,200,100,10,67.62577229,67.62577229,67.62577229
866,200,100,10,67.64342454,67.62577229,67.62577229
867,200,100,10,67.62577229,67.62577229,67.51985878
868,200,100,10,67.62577229,67.62577229,67.62577229
869,200,100,10,67.57281553,67.62577229,67.62577229
870,200,100,10,67.55516328,67.62577229,67.62577229
871,200,100,10,67.60812004,67.62577229,67.62577229
872,200,100,10,66.74315975,67.62577229,67.62577229
873,200,100,10,67.62577229,67.62577229,67.62577229
874,200,100,10,67.39629303,67.62577229,67.59046778
875,200,100,10,67.55516328,67.62577229,66.7961165
876,200,100,10,67.59046778,67.62577229,67.62577229
877,200,100,10,67.59046778,67.62577229,67.62577229
878,200,100,10,67.62577229,67.62577229,67.55516328
879,200,100,10,67.60812004,67.62577229,67.60812004
880,200,100,10,67.60812004,67.62577229,67.60812004
881,200,100,10,67.44924978,67.62577229,67.60812004
882,200,100,10,67.62577229,67.62577229,67.62577229
883,200,100,10,67.62577229,67.62577229,67.21977052
884,200,100,10,67.62577229,67.62577229,67.60812004
885,200,100,10,67.62577229,67.62577229,67.62577229
886,200,100,10,67.60812004,67.62577229,67.62577229
887,200,100,10,67.57281553,67.62577229,67.51985878
888,200,100,10,67.62577229,67.62577229,67.57281553
889,200,100,10,67.62577229,67.62577229,67.60812004
890,200,100,10,67.62577229,67.62577229,67.62577229
891,200,100,10,67.51985878,67.62577229,67.59046778
892,200,100,10,67.59046778,67.62577229,67.62577229
893,200,100,10,67.62577229,67.62577229,67.62577229
894,200,100,10,67.62577229,67.62577229,67.60812004
895,200,100,10,67.62577229,67.62577229,67.46690203
896,200,100,10,67.57281553,67.62577229,67.62577229
897,200,100,10,67.60812004,67.62577229,67.62577229
898,200,100,10,67.44924978,67.62577229,67.62577229
899,200,100,10,67.62577229,67.62577229,67.62577229
900,200,100,10,67.62577229,67.62577229,67.62577229
901,200,100,10,67.62577229,67.62577229,67.62577229
902,200,100,10,67.60812004,67.62577229,67.29037952
903,200,100,10,67.62577229,67.62577229,67.57281553
904,200,100,10,67.62577229,67.62577229,67.62577229
905,200,100,10,67.60812004,67.62577229,67.62577229
906,200,100,10,67.60812004,67.62577229,67.62577229
907,200,100,10,67.55516328,67.62577229,67.62577229
908,200,100,10,67.60812004,67.62577229,67.62577229
909,200,100,10,67.59046778,67.62577229,67.48455428
910,200,100,10,67.60812004,67.62577229,67.59046778
911,200,100,10,67.53751103,67.62577229,67.06090026
912,200,100,10,67.62577229,67.62577229,67.36098853
913,200,100,10,67.62577229,67.62577229,67.62577229
914,200,100,10,67.62577229,67.62577229,67.62577229
915,200,100,10,67.62577229,67.62577229,67.62577229
916,200,100,10,67.62577229,67.62577229,67.62577229
917,200,100,10,67.53751103,67.62577229,67.62577229
918,200,100,10,67.53751103,67.62577229,67.62577229
919,200,100,10,67.62577229,67.62577229,67.55516328
920,200,100,10,67.62577229,67.62577229,67.62577229
921,200,100,10,67.62577229,67.62577229,67.62577229
922,200,100,10,67.60812004,67.62577229,67.62577229
923,200,100,10,67.62577229,67.62577229,67.60812004
924,200,100,10,67.62577229,67.62577229,67.57281553
925,200,100,10,67.60812004,67.62577229,67.62577229
926,200,100,10,67.62577229,67.62577229,67.62577229
927,200,100,10,67.62577229,67.62577229,67.62577229
928,200,100,10,67.62577229,67.62577229,67.62577229
929,200,100,10,67.62577229,67.62577229,67.62577229
930,200,100,10,67.62577229,67.62577229,67.60812004
931,200,100,10,67.62577229,67.62577229,67.62577229
932,200,100,10,67.60812004,67.62577229,67.62577229
933,200,100,10,67.62577229,67.62577229,67.62577229
934,200,100,10,67.62577229,67.62577229,67.62577229
935,200,100,10,67.62577229,67.62577229,67.62577229
936,200,100,10,67.62577229,67.62577229,67.62577229
937,200,100,10,67.59046778,67.62577229,67.34333628
938,200,100,10,67.62577229,67.62577229,67.62577229
939,200,100,10,67.62577229,67.62577229,67.62577229
940,200,100,10,67.62577229,67.62577229,67.62577229
941,200,100,10,67.62577229,67.62577229,67.60812004
942,200,100,10,67.62577229,67.62577229,67.62577229
943,200,100,10,67.62577229,67.62577229,67.62577229
944,200,100,10,67.62577229,67.62577229,67.55516328
945,200,100,10,67.62577229,67.62577229,67.62577229
946,200,100,10,67.09620477,67.62577229,67.62577229
947,200,100,10,67.57281553,67.62577229,67.62577229
948,200,100,10,67.62577229,67.62577229,67.62577229
949,200,100,10,67.60812004,67.62577229,67.62577229
950,200,100,10,67.55516328,67.62577229,67.62577229
951,200,100,10,67.62577229,67.62577229,67.62577229
952,200,100,10,67.62577229,67.62577229,67.62577229
953,200,100,10,67.62577229,67.62577229,67.60812004
954,200,100,10,67.62577229,67.62577229,67.60812004
955,200,100,10,67.59046778,67.62577229,67.62577229
956,200,100,10,67.59046778,67.62577229,67.62577229
957,200,100,10,67.57281553,67.62577229,67.62577229
958,200,100,10,67.62577229,67.62577229,67.62577229
959,200,100,10,67.51985878,67.62577229,67.62577229
960,200,100,10,67.60812004,67.62577229,67.62577229
961,200,100,10,67.62577229,67.62577229,67.62577229
962,200,100,10,67.62577229,67.62577229,67.62577229
963,200,100,10,67.62577229,67.62577229,67.62577229
964,200,100,10,67.62577229,67.62577229,67.62577229
965,200,100,10,67.62577229,67.62577229,67.62577229
966,200,100,10,67.62577229,67.62577229,67.62577229
967,200,100,10,67.62577229,67.62577229,67.62577229
968,200,100,10,67.60812004,67.62577229,67.62577229
969,200,100,10,67.60812004,67.62577229,67.62577229
970,200,100,10,67.62577229,67.62577229,67.60812004
971,200,100,10,67.57281553,67.62577229,67.62577229
972,200,100,10,67.62577229,67.62577229,67.62577229
973,200,100,10,67.62577229,67.62577229,67.62577229
974,200,100,10,67.62577229,67.62577229,67.57281553
975,200,100,10,67.62577229,67.62577229,67.62577229
976,200,100,10,67.62577229,67.62577229,67.62577229
977,200,100,10,67.62577229,67.62577229,67.62577229
978,200,100,10,67.62577229,67.62577229,67.62577229
979,200,100,10,67.62577229,67.62577229,67.62577229
980,200,100,10,67.62577229,67.62577229,67.60812004
981,200,100,10,67.62577229,67.62577229,67.62577229
982,200,100,10,67.44924978,67.62577229,67.62577229
983,200,100,10,67.59046778,67.62577229,67.60812004
984,200,100,10,67.62577229,67.62577229,67.60812004
985,200,100,10,67.62577229,67.62577229,67.62577229
986,200,100,10,67.60812004,67.62577229,67.62577229
987,200,100,10,67.62577229,67.62577229,67.62577229
988,200,100,10,67.62577229,67.62577229,67.62577229
989,200,100,10,67.62577229,67.62577229,67.62577229
990,200,100,10,67.60812004,67.62577229,67.62577229
991,200,100,10,67.55516328,67.62577229,67.59046778
992,200,100,10,67.60812004,67.62577229,67.62577229
993,200,100,10,67.62577229,67.62577229,67.62577229
994,200,100,10,67.62577229,67.62577229,67.62577229
995,200,100,10,67.62577229,67.62577229,67.62577229
996,200,100,10,67.62577229,67.62577229,67.62577229
997,200,100,10,67.62577229,67.62577229,67.62577229
998,200,100,10,67.62577229,67.62577229,67.62577229
999,200,100,10,67.62577229,67.62577229,67.62577229
1000,200,100,10,67.62577229,67.62577229,67.62577229
1,100,100,10,41.55339806,56.46954987,48.26125331
2,100,100,10,50.22065313,59.09973522,62.89496911
3,100,100,10,47.21977052,44.0776699,57.79346867
4,100,100,10,26.24889673,49.12621359,31.77405119
5,100,100,10,39.62930274,20.81200353,46.33715799
6,100,100,10,41.2180053,40.26478376,38.07590468
7,100,100,10,60.90026478,48.19064431,44.23654016
8,100,100,10,47.71403354,61.69461606,45.63106796
9,100,100,10,47.16681377,51.13857017,37.15798764
10,100,100,10,46.93733451,38.58781995,55.79876434
11,100,100,10,47.83759929,45.82524272,39.52338923
12,100,100,10,46.7255075,25.48984996,58.02294793
13,100,100,10,54.21006178,52.23300971,54.5984113
14,100,100,10,55.53398058,49.2674316,61.34157105
15,100,100,10,46.14298323,52.37422771,59.08208297
16,100,100,10,46.24889673,53.57458076,34.96910856
17,100,100,10,59.48808473,53.76875552,52.95675199
18,100,100,10,51.57987643,41.2886143,59.25860547
19,100,100,10,41.99470432,54.5631068,56.50485437
20,100,100,10,46.49602824,60.26478376,60.61782877
21,100,100,10,51.57987643,51.96822595,55.12797882
22,100,100,10,42.36540159,59.59399823,62.47131509
23,100,100,10,50.53839365,51.35039718,57.63459841
24,100,100,10,52.39187996,52.63901147,62.89496911
25,100,100,10,45.71932921,53.62753751,57.93468667
26,100,100,10,53.2038835,66.26654898,54.29832304
27,100,100,10,48.84377758,54.24536628,58.83495146
28,100,100,10,58.30538394,61.62400706,62.80670786
29,100,100,10,56.52250662,63.01853486,59.15269197
30,100,100,10,58.32303619,62.50661959,57.82877317
31,100,100,10,57.3168579,54.35127979,60.28243601
32,100,100,10,53.52162401,58.97616946,63.15975287
33,100,100,10,51.06796117,57.4580759,60.86496028
34,100,100,10,51.54457193,54.68667255,58.37599294
35,100,100,10,44.30714916,50.13239188,56.41659312
36,100,100,10,47.44924978,54.54545455,47.18446602
37,100,100,10,34.15710503,56.34598411,46.86672551
38,100,100,10,45.82524272,57.84642542,58.6054722
39,100,100,10,51.43865843,55.72815534,57.06972639
40,100,100,10,53.04501324,49.62047661,62.33009709
41,100,100,10,51.10326567,57.10503089,60.81200353
42,100,100,10,43.51279788,60.35304501,62.45366284
43,100,100,10,51.36804943,51.86231244,48.91438658
44,100,100,10,57.66990291,55.97528685,60.56487202
45,100,100,10,50.23830538,58.46425419,60.97087379
46,100,100,10,52.76257723,59.24095322,56.24007061
47,100,100,10,56.27537511,55.41041483,56.68137688
48,100,100,10,46.26654898,55.9576346,52.00353045
49,100,100,10,57.74051192,53.15092674,59.54104148
50,100,100,10,51.38570168,48.24360106,55.58693733
51,100,100,10,54.93380406,63.31862312,65.70167696
52,100,100,10,52.81553398,47.57281553,62.6125331
53,100,100,10,43.17740512,58.5701677,52.86849073
54,100,100,10,59.04677846,57.66990291,54.86319506
55,100,100,10,40.0353045,59.71756399,49.74404237
56,100,100,10,53.60988526,50.5560459,55.05736981
57,100,100,10,53.29214475,58.32303619,62.13592233
58,100,100,10,38.87025596,59.09973522,58.5701677
59,100,100,10,54.5984113,56.24007061,64.50132392
60,100,100,10,53.96293027,56.0282436,51.56222418
61,100,100,10,52.28596646,60.81200353,58.12886143
62,100,100,10,44.37775816,57.61694616,59.29390997
63,100,100,10,51.9505737,62.41835834,59.57634598
64,100,100,10,59.52338923,61.04148279,59.20564872
65,100,100,10,51.45631068,55.21624007,64.66019417
66,100,100,10,55.18093557,57.51103266,55.35745808
67,100,100,10,45.3309797,53.57458076,62.40070609
68,100,100,10,43.31862312,62.04766108,54.84554281
69,100,100,10,51.05030891,58.97616946,60.47661077
70,100,100,10,61.2533098,58.94086496,50.00882613
71,100,100,10,53.309797,56.64607237,53.75110327
72,100,100,10,58.46425419,61.3592233,65.15445719
73,100,100,10,55.86937335,62.84201236,64.87202118
74,100,100,10,50.32656664,64.25419241,57.36981465
75,100,100,10,46.23124448,50.52074139,62.15357458
76,100,100,10,57.2462489,55.14563107,57.81112092
77,100,100,10,58.07590468,54.28067079,61.3945278
78,100,100,10,55.33980583,60.05295675,56.99911739
